code,preshead,theta
2231,17.0,0.492
2231,36.0,0.484
2231,42.0,0.483
2231,49.0,0.466
2231,59.0,0.391
2231,66.0,0.357
2231,81.0,0.296
2231,98.0,0.254
2231,118.0,0.22
2231,138.0,0.198
2231,156.0,0.183
2231,178.0,0.172
2231,218.0,0.152
2231,254.0,0.143
2231,280.0,0.139
2232,7.0,0.463
2232,17.0,0.463
2232,37.0,0.46
2232,50.0,0.457
2232,64.0,0.433
2232,73.0,0.382
2232,83.0,0.329
2232,96.0,0.28
2232,106.0,0.259
2232,119.0,0.234
2232,134.0,0.214
2232,152.0,0.198
2232,173.0,0.18
2232,206.0,0.16
2232,241.0,0.15
2232,276.0,0.139
2240,5.0,0.458
2240,10.0,0.457
2240,14.0,0.457
2240,17.0,0.456
2240,26.0,0.453
2240,32.0,0.452
2240,38.0,0.451
2240,43.0,0.45
2240,47.0,0.447
2240,51.0,0.442
2240,56.0,0.438
2240,59.0,0.419
2240,63.0,0.396
2240,72.0,0.332
2240,81.0,0.293
2240,92.0,0.253
2241,7.0,0.496
2241,13.0,0.495
2241,16.0,0.491
2241,25.0,0.485
2241,28.0,0.483
2241,32.0,0.481
2241,36.0,0.479
2241,41.0,0.474
2241,45.0,0.454
2241,48.0,0.433
2241,52.0,0.401
2241,59.0,0.348
2241,67.0,0.302
2241,78.0,0.26
2241,87.0,0.234
2241,97.0,0.212
2241,104.0,0.202
2241,119.0,0.186
2241,130.0,0.174
2241,141.0,0.167
2241,156.0,0.157
2241,171.0,0.15
2242,5.0,0.544
2242,12.0,0.542
2242,19.0,0.541
2242,30.0,0.509
2242,33.0,0.476
2242,38.0,0.415
2242,43.0,0.357
2242,51.0,0.298
2242,62.0,0.248
2242,78.0,0.209
2242,96.0,0.179
2242,122.0,0.154
2243,3.0,0.518
2243,7.0,0.517
2243,14.0,0.516
2243,21.0,0.516
2243,29.0,0.515
2243,33.0,0.513
2243,40.0,0.442
2243,44.0,0.401
2243,46.0,0.38
2243,47.0,0.367
2243,51.0,0.34
2243,54.0,0.315
2243,59.0,0.291
2243,66.0,0.263
2243,72.0,0.249
2243,87.0,0.212
2243,105.0,0.186
2243,123.0,0.17
2243,134.0,0.165
2243,146.0,0.157
2243,157.0,0.152
2243,171.0,0.145
2250,4.0,0.411
2250,5.0,0.382
2250,6.0,0.357
2250,6.0,0.309
2250,7.0,0.218
2250,8.0,0.15
2250,9.0,0.1
2250,12.0,0.053
2250,16.0,0.043
2251,5.0,0.414
2251,7.0,0.235
2251,7.0,0.175
2251,8.0,0.11
2251,9.0,0.078
2251,12.0,0.059
2251,14.0,0.047
2251,18.0,0.041
2252,4.0,0.419
2252,6.0,0.392
2252,6.0,0.364
2252,7.0,0.259
2252,7.0,0.173
2252,8.0,0.129
2252,9.0,0.097
2252,12.0,0.057
2252,15.0,0.045
2253,5.0,0.348
2253,6.0,0.195
2253,7.0,0.15
2253,8.0,0.087
2253,10.0,0.062
2253,12.0,0.049
2253,15.0,0.042
2260,,
2261,,
2262,,
2270,,
2271,,
2272,,
2273,,
2280,,
2281,,
2282,,
2283,,
2290,,
2291,,
2292,,
2293,,
2300,,
2301,,
2302,,
2303,,
2304,,
2305,,
2306,,
2307,,
2310,30.0,0.348
2310,32.0,0.348
2310,34.0,0.329
2310,50.0,0.086
2310,38.0,0.261
2310,40.0,0.203
2310,42.0,0.171
2310,44.0,0.14
2310,46.0,0.113
2310,48.0,0.1
2310,50.0,0.086
2310,54.0,0.071
2310,55.0,0.066
2310,58.0,0.055
2310,64.0,0.043
2310,65.0,0.047
2320,0.0,0.324
2320,10.0,0.29
2320,30.0,0.28
2320,50.0,0.274
2320,100.0,0.265
2320,300.0,0.245
2320,500.0,0.229
2321,0.0,0.372
2321,10.0,0.355
2321,30.0,0.34
2321,50.0,0.334
2321,100.0,0.316
2321,300.0,0.302
2321,500.0,0.295
2330,0.0,0.688
2330,10.0,0.679
2330,30.0,0.658
2330,50.0,0.645
2330,100.0,0.605
2330,300.0,0.515
2330,500.0,0.5
2331,0.0,0.713
2331,10.0,0.69
2331,30.0,0.669
2331,50.0,0.645
2331,100.0,0.6
2331,300.0,0.495
2331,500.0,0.43
2332,0.0,0.863
2332,10.0,0.854
2332,30.0,0.81
2332,50.0,0.801
2332,100.0,0.78
2332,300.0,0.702
2332,500.0,0.62
2333,0.0,0.89
2333,10.0,0.875
2333,30.0,0.856
2333,50.0,0.845
2333,100.0,0.811
2333,300.0,0.57
2333,500.0,0.48
2334,0.0,0.371
2334,10.0,0.36
2334,30.0,0.351
2334,50.0,0.327
2334,100.0,0.166
2334,300.0,0.055
2334,500.0,0.04
2340,0.0,0.507
2340,10.0,0.5
2340,30.0,0.47
2340,50.0,0.461
2340,100.0,0.439
2340,300.0,0.405
2340,500.0,0.387
2341,0.0,0.398
2341,10.0,0.392
2341,30.0,0.369
2341,50.0,0.347
2341,100.0,0.332
2341,300.0,0.3
2341,500.0,0.279
2342,0.0,0.342
2342,10.0,0.325
2342,30.0,0.28
2342,50.0,0.19
2342,100.0,0.135
2342,300.0,0.103
2342,500.0,0.09
2350,0.0,0.554
2350,10.0,0.548
2350,30.0,0.52
2350,50.0,0.504
2350,100.0,0.487
2350,300.0,0.47
2350,500.0,0.464
2351,0.0,0.485
2351,10.0,0.475
2351,30.0,0.448
2351,50.0,0.441
2351,100.0,0.43
2351,300.0,0.404
2351,500.0,0.388
2360,0.0,0.492
2360,10.0,0.49
2360,30.0,0.479
2360,50.0,0.471
2360,100.0,0.447
2360,300.0,0.43
2360,500.0,0.416
2360,800.0,0.402
2360,1500.0,0.383
2360,3000.0,0.366
2360,5000.0,0.354
2360,8000.0,0.344
2360,15000.0,0.318
2361,0.0,0.557
2361,10.0,0.551
2361,30.0,0.548
2361,50.0,0.543
2361,100.0,0.53
2361,300.0,0.508
2361,500.0,0.498
2361,800.0,0.489
2361,1500.0,0.471
2361,3000.0,0.45
2361,5000.0,0.43
2361,8000.0,0.411
2361,15000.0,0.375
2362,0.0,0.557
2362,10.0,0.555
2362,30.0,0.554
2362,50.0,0.552
2362,100.0,0.548
2362,300.0,0.542
2362,500.0,0.536
2362,800.0,0.528
2362,1500.0,0.513
2362,3000.0,0.486
2362,5000.0,0.458
2362,8000.0,0.448
2362,15000.0,0.414
2370,4.0,0.414
2370,10.0,0.414
2370,20.0,0.413
2370,30.0,0.404
2370,40.0,0.39
2370,50.0,0.368
2370,60.0,0.357
2370,80.0,0.336
2370,100.0,0.321
2370,120.0,0.308
2370,140.0,0.297
2370,160.0,0.289
2370,180.0,0.283
2370,200.0,0.277
2370,500.0,0.212
2370,1000.0,0.178
2371,4.0,0.381
2371,10.0,0.38
2371,27.0,0.34
2371,40.0,0.304
2371,55.0,0.281
2371,70.0,0.265
2371,85.0,0.258
2371,100.0,0.254
2371,120.0,0.23
2371,140.0,0.226
2371,160.0,0.22
2371,180.0,0.215
2371,200.0,0.21
2371,500.0,0.202
2371,1000.0,0.112
2372,4.0,0.354
2372,10.0,0.352
2372,27.0,0.305
2372,40.0,0.216
2372,55.0,0.169
2372,70.0,0.147
2372,85.0,0.146
2372,100.0,0.138
2372,120.0,0.127
2372,140.0,0.122
2372,160.0,0.12
2372,180.0,0.12
2372,200.0,0.118
2372,500.0,0.108
2372,1000.0,0.046
2373,4.0,0.38
2373,10.0,0.371
2373,20.0,0.276
2373,27.0,0.289
2373,30.0,0.204
2373,40.0,0.199
2373,55.0,0.203
2373,70.0,0.192
2373,85.0,0.192
2373,100.0,0.16
2373,120.0,0.154
2373,140.0,0.151
2373,160.0,0.151
2373,180.0,0.151
2373,200.0,0.149
2373,500.0,0.123
2373,1000.0,0.108
2374,4.0,0.437
2374,10.0,0.431
2374,20.0,0.302
2374,30.0,0.239
2374,40.0,0.245
2374,50.0,0.21
2374,55.0,0.253
2374,60.0,0.205
2374,70.0,0.242
2374,80.0,0.202
2374,85.0,0.242
2374,100.0,0.2186
2374,120.0,0.2134
2374,140.0,0.2115
2374,160.0,0.21
2374,180.0,0.2085
2374,200.0,0.2085
2374,500.0,0.1176
2374,1000.0,0.1053
2380,4.0,0.409
2380,10.0,0.4
2380,20.0,0.386
2380,35.0,0.354
2380,50.0,0.301
2380,65.0,0.25
2380,80.0,0.223
2380,100.0,0.203
2380,140.0,0.184
2380,200.0,0.171
2380,280.0,0.164
2380,400.0,0.155
2380,500.0,0.151
2381,4.0,0.376
2381,10.0,0.372
2381,20.0,0.358
2381,35.0,0.313
2381,50.0,0.273
2381,65.0,0.236
2381,80.0,0.216
2381,100.0,0.198
2381,140.0,0.18
2381,200.0,0.166
2381,280.0,0.159
2381,400.0,0.149
2381,500.0,0.144
2382,4.0,0.356
2382,10.0,0.351
2382,20.0,0.333
2382,30.0,0.304
2382,35.0,0.287
2382,50.0,0.229
2382,55.0,0.209
2382,60.0,0.188
2382,65.0,0.175
2382,80.0,0.147
2382,100.0,0.127
2382,140.0,0.11
2382,200.0,0.101
2382,280.0,0.097
2382,400.0,0.092
2382,500.0,0.089
2383,4.0,0.365
2383,10.0,0.364
2383,20.0,0.356
2383,30.0,0.333
2383,35.0,0.287
2383,50.0,0.173
2383,55.0,0.137
2383,60.0,0.099
2383,65.0,0.086
2383,80.0,0.066
2383,100.0,0.052
2383,140.0,0.044
2383,200.0,0.042
2383,280.0,0.041
2383,400.0,0.04
2383,500.0,0.039
2384,4.0,0.364
2384,10.0,0.363
2384,20.0,0.355
2384,30.0,0.33
2384,35.0,0.296
2384,50.0,0.209
2384,55.0,0.188
2384,60.0,0.156
2384,65.0,0.138
2384,80.0,0.11
2384,100.0,0.094
2384,140.0,0.089
2384,200.0,0.074
2384,280.0,0.071
2384,400.0,0.07
2384,500.0,0.069
2385,4.0,0.392
2385,10.0,0.392
2385,20.0,0.388
2385,30.0,0.38
2385,35.0,0.368
2385,50.0,0.283
2385,55.0,0.251
2385,60.0,0.214
2385,65.0,0.197
2385,80.0,0.144
2385,100.0,0.116
2385,140.0,0.096
2385,200.0,0.088
2385,280.0,0.084
2385,400.0,0.083
2385,500.0,0.082
2390,4.0,0.44
2390,10.0,0.438
2390,20.0,0.434
2390,30.0,0.425
2390,40.0,0.419
2390,60.0,0.395
2390,80.0,0.375
2390,100.0,0.362
2390,120.0,0.346
2390,140.0,0.334
2390,160.0,0.324
2390,180.0,0.314
2390,200.0,0.308
2391,4.0,0.423
2391,10.0,0.416
2391,20.0,0.405
2391,30.0,0.385
2391,40.0,0.371
2391,60.0,0.349
2391,80.0,0.332
2391,100.0,0.32
2391,120.0,0.307
2391,140.0,0.297
2391,160.0,0.289
2391,180.0,0.281
2391,200.0,0.275
2392,4.0,0.421
2392,10.0,0.414
2392,20.0,0.4
2392,30.0,0.379
2392,40.0,0.366
2392,60.0,0.346
2392,80.0,0.332
2392,100.0,0.321
2392,120.0,0.31
2392,140.0,0.3
2392,160.0,0.292
2392,180.0,0.284
2392,200.0,0.278
2393,4.0,0.345
2393,10.0,0.339
2393,20.0,0.338
2393,30.0,0.328
2393,40.0,0.313
2393,60.0,0.258
2393,80.0,0.214
2393,100.0,0.182
2393,120.0,0.157
2393,140.0,0.144
2393,160.0,0.133
2393,180.0,0.129
2393,200.0,0.125
2394,4.0,0.355
2394,10.0,0.348
2394,20.0,0.344
2394,30.0,0.334
2394,40.0,0.322
2394,60.0,0.268
2394,80.0,0.221
2394,100.0,0.185
2394,120.0,0.158
2394,140.0,0.142
2394,160.0,0.134
2394,180.0,0.127
2394,200.0,0.121
2395,4.0,0.414
2395,10.0,0.408
2395,20.0,0.405
2395,30.0,0.402
2395,40.0,0.397
2395,60.0,0.389
2395,80.0,0.368
2395,100.0,0.344
2395,120.0,0.315
2395,140.0,0.278
2395,160.0,0.244
2395,180.0,0.213
2395,200.0,0.193
2400,4.0,0.459
2400,10.0,0.446
2400,20.0,0.437
2400,30.0,0.428
2400,40.0,0.417
2400,60.0,0.406
2400,80.0,0.385
2400,100.0,0.37
2400,120.0,0.353
2400,140.0,0.343
2400,160.0,0.334
2400,180.0,0.327
2400,200.0,0.321
2400,260.0,0.306
2400,340.0,0.293
2400,400.0,0.284
2400,500.0,0.273
2401,4.0,0.416
2401,10.0,0.399
2401,20.0,0.387
2401,30.0,0.373
2401,40.0,0.359
2401,60.0,0.338
2401,80.0,0.321
2401,100.0,0.307
2401,120.0,0.296
2401,140.0,0.287
2401,160.0,0.279
2401,180.0,0.272
2401,200.0,0.266
2401,260.0,0.254
2401,340.0,0.244
2401,400.0,0.237
2401,500.0,0.23
2402,4.0,0.442
2402,10.0,0.427
2402,20.0,0.417
2402,30.0,0.393
2402,40.0,0.38
2402,60.0,0.357
2402,80.0,0.342
2402,100.0,0.329
2402,120.0,0.319
2402,140.0,0.309
2402,160.0,0.302
2402,180.0,0.295
2402,200.0,0.29
2402,260.0,0.278
2402,340.0,0.268
2402,370.0,0.263
2402,400.0,0.26
2402,500.0,0.253
2403,4.0,0.433
2403,10.0,0.429
2403,20.0,0.423
2403,30.0,0.416
2403,40.0,0.41
2403,60.0,0.399
2403,80.0,0.389
2403,100.0,0.38
2403,120.0,0.372
2403,140.0,0.365
2403,160.0,0.357
2403,180.0,0.349
2403,200.0,0.342
2403,260.0,0.321
2403,340.0,0.298
2403,370.0,0.291
2403,400.0,0.283
2403,500.0,0.234
2404,4.0,0.469
2404,10.0,0.466
2404,20.0,0.462
2404,30.0,0.458
2404,40.0,0.454
2404,60.0,0.446
2404,80.0,0.441
2404,100.0,0.431
2404,120.0,0.43
2404,140.0,0.426
2404,160.0,0.421
2404,180.0,0.417
2404,200.0,0.412
2404,260.0,0.399
2404,340.0,0.378
2404,370.0,0.37
2404,400.0,0.361
2404,500.0,0.331
2405,4.0,0.456
2405,10.0,0.454
2405,20.0,0.451
2405,30.0,0.45
2405,40.0,0.447
2405,60.0,0.442
2405,80.0,0.437
2405,100.0,0.431
2405,120.0,0.425
2405,140.0,0.417
2405,160.0,0.41
2405,180.0,0.399
2405,200.0,0.373
2405,260.0,0.318
2405,340.0,0.253
2405,370.0,0.226
2405,400.0,0.222
2405,500.0,0.219
2410,4.0,0.444
2410,10.0,0.433
2410,20.0,0.419
2410,30.0,0.405
2410,40.0,0.397
2410,60.0,0.379
2410,80.0,0.344
2410,100.0,0.319
2410,120.0,0.297
2410,140.0,0.285
2410,160.0,0.275
2410,180.0,0.268
2410,200.0,0.263
2410,240.0,0.255
2411,4.0,0.399
2411,10.0,0.394
2411,20.0,0.386
2411,30.0,0.379
2411,40.0,0.372
2411,60.0,0.355
2411,80.0,0.34
2411,100.0,0.323
2411,120.0,0.312
2411,140.0,0.303
2411,160.0,0.297
2411,180.0,0.291
2411,200.0,0.288
2411,240.0,0.282
2412,4.0,0.401
2412,10.0,0.39
2412,20.0,0.376
2412,30.0,0.363
2412,40.0,0.354
2412,60.0,0.333
2412,80.0,0.315
2412,100.0,0.298
2412,120.0,0.284
2412,140.0,0.271
2412,160.0,0.262
2412,180.0,0.256
2413,4.0,0.399
2413,10.0,0.396
2413,20.0,0.39
2413,30.0,0.386
2413,40.0,0.382
2413,60.0,0.366
2413,80.0,0.352
2413,100.0,0.329
2413,120.0,0.292
2413,140.0,0.243
2413,160.0,0.218
2414,4.0,0.413
2414,10.0,0.408
2414,20.0,0.406
2414,30.0,0.402
2414,40.0,0.396
2414,60.0,0.38
2414,80.0,0.35
2415,4.0,0.44
2415,10.0,0.437
2415,20.0,0.436
2415,30.0,0.435
2415,40.0,0.431
2415,60.0,0.424
2415,80.0,0.411
2415,100.0,0.392
2420,4.0,0.398
2420,10.0,0.396
2420,20.0,0.39
2420,30.0,0.377
2420,40.0,0.353
2420,50.0,0.315
2420,60.0,0.272
2420,70.0,0.253
2420,80.0,0.239
2420,100.0,0.221
2420,120.0,0.21
2420,140.0,0.204
2420,160.0,0.2
2420,180.0,0.196
2420,240.0,0.191
2420,300.0,0.185
2420,360.0,0.181
2420,430.0,0.176
2420,500.0,0.173
2421,4.0,0.338
2421,10.0,0.338
2421,20.0,0.332
2421,30.0,0.321
2421,40.0,0.3
2421,50.0,0.266
2421,60.0,0.232
2421,70.0,0.213
2421,80.0,0.2
2421,100.0,0.183
2421,120.0,0.172
2421,140.0,0.165
2421,160.0,0.161
2421,180.0,0.157
2421,240.0,0.15
2421,300.0,0.143
2421,360.0,0.141
2421,430.0,0.137
2421,500.0,0.134
2422,4.0,0.374
2422,10.0,0.374
2422,20.0,0.36
2422,30.0,0.328
2422,40.0,0.276
2422,50.0,0.197
2422,60.0,0.174
2422,70.0,0.158
2422,80.0,0.144
2422,100.0,0.132
2422,120.0,0.124
2422,140.0,0.121
2422,160.0,0.118
2422,180.0,0.117
2422,240.0,0.114
2422,300.0,0.11
2422,360.0,0.108
2422,430.0,0.106
2422,500.0,0.104
2423,4.0,0.341
2423,10.0,0.341
2423,20.0,0.335
2423,30.0,0.327
2423,40.0,0.311
2423,50.0,0.279
2423,60.0,0.245
2423,70.0,0.214
2423,80.0,0.198
2423,100.0,0.178
2423,120.0,0.168
2423,140.0,0.162
2423,160.0,0.158
2423,180.0,0.155
2423,240.0,0.149
2423,300.0,0.145
2423,360.0,0.142
2423,430.0,0.139
2423,500.0,0.138
2424,4.0,0.36
2424,10.0,0.36
2424,20.0,0.355
2424,30.0,0.35
2424,40.0,0.337
2424,50.0,0.295
2424,60.0,0.251
2424,70.0,0.21
2424,80.0,0.171
2424,100.0,0.144
2424,120.0,0.132
2424,140.0,0.125
2424,160.0,0.122
2424,180.0,0.119
2424,240.0,0.114
2424,300.0,0.11
2424,360.0,0.108
2424,430.0,0.107
2424,500.0,0.105
2425,4.0,0.353
2425,10.0,0.353
2425,20.0,0.351
2425,30.0,0.345
2425,40.0,0.33
2425,50.0,0.302
2425,60.0,0.228
2425,70.0,0.171
2425,80.0,0.15
2425,100.0,0.124
2425,120.0,0.112
2425,140.0,0.106
2425,160.0,0.102
2425,180.0,0.1
2425,240.0,0.096
2425,300.0,0.093
2425,360.0,0.09
2425,430.0,0.088
2425,500.0,0.071
2430,4.0,0.439
2430,10.0,0.436
2430,20.0,0.427
2430,30.0,0.414
2430,40.0,0.399
2430,60.0,0.377
2430,80.0,0.357
2430,100.0,0.345
2430,120.0,0.334
2430,140.0,0.323
2430,160.0,0.313
2430,180.0,0.307
2430,200.0,0.301
2431,4.0,0.427
2431,10.0,0.424
2431,20.0,0.414
2431,30.0,0.396
2431,40.0,0.378
2431,60.0,0.359
2431,80.0,0.342
2431,100.0,0.331
2431,120.0,0.323
2431,140.0,0.312
2431,160.0,0.302
2431,180.0,0.304
2431,200.0,0.288
2432,4.0,0.389
2432,10.0,0.381
2432,20.0,0.363
2432,30.0,0.346
2432,40.0,0.332
2432,60.0,0.316
2432,80.0,0.303
2432,100.0,0.294
2432,120.0,0.287
2432,140.0,0.28
2432,160.0,0.275
2432,180.0,0.271
2432,200.0,0.268
2433,4.0,0.357
2433,11.0,0.346
2433,20.0,0.334
2433,30.0,0.324
2433,40.0,0.315
2433,51.0,0.305
2433,60.0,0.295
2433,80.0,0.285
2433,100.0,0.276
2433,120.0,0.268
2433,140.0,0.262
2433,160.0,0.258
2433,180.0,0.253
2433,200.0,0.247
2434,4.0,0.314
2434,11.0,0.309
2434,20.0,0.304
2434,30.0,0.299
2434,40.0,0.291
2434,51.0,0.283
2434,60.0,0.276
2434,80.0,0.266
2434,100.0,0.255
2434,120.0,0.243
2434,140.0,0.236
2434,160.0,0.229
2434,180.0,0.222
2434,200.0,0.216
2435,4.0,0.35
2435,11.0,0.337
2435,20.0,0.316
2435,30.0,0.291
2435,40.0,0.274
2435,51.0,0.257
2435,60.0,0.242
2435,80.0,0.228
2435,100.0,0.216
2435,120.0,0.206
2435,140.0,0.199
2435,160.0,0.196
2435,180.0,0.19
2435,200.0,0.184
2440,4.0,0.366
2440,10.0,0.366
2440,20.0,0.367
2440,30.0,0.367
2440,40.0,0.363
2440,60.0,0.333
2440,80.0,0.312
2440,100.0,0.296
2440,120.0,0.283
2440,140.0,0.273
2440,160.0,0.267
2440,180.0,0.26
2440,200.0,0.246
2441,4.0,0.35
2441,10.0,0.35
2441,20.0,0.343
2441,30.0,0.332
2441,40.0,0.31
2441,60.0,0.27
2441,80.0,0.244
2441,100.0,0.225
2441,120.0,0.21
2441,140.0,0.198
2441,160.0,0.191
2441,180.0,0.184
2441,200.0,0.181
2442,4.0,0.353
2442,10.0,0.353
2442,20.0,0.314
2442,30.0,0.221
2442,40.0,0.145
2442,60.0,0.114
2442,80.0,0.097
2442,100.0,0.088
2442,120.0,0.084
2442,140.0,0.081
2442,160.0,0.081
2442,180.0,0.078
2442,200.0,0.078
2443,4.0,0.351
2443,10.0,0.35
2443,20.0,0.338
2443,30.0,0.301
2443,40.0,0.173
2443,60.0,0.115
2443,80.0,0.091
2443,100.0,0.082
2443,120.0,0.077
2443,140.0,0.075
2443,160.0,0.075
2443,180.0,0.072
2443,200.0,0.069
2444,4.0,0.391
2444,10.0,0.39
2444,20.0,0.377
2444,30.0,0.292
2444,40.0,0.158
2444,60.0,0.121
2444,80.0,0.107
2444,100.0,0.101
2444,120.0,0.097
2444,140.0,0.095
2444,160.0,0.094
2444,180.0,0.093
2444,200.0,0.091
2445,4.0,0.436
2445,10.0,0.436
2445,20.0,0.343
2445,30.0,0.212
2445,40.0,0.15
2445,60.0,0.137
2445,80.0,0.133
2445,100.0,0.128
2445,120.0,0.126
2445,140.0,0.125
2445,160.0,0.125
2445,180.0,0.125
2445,200.0,0.123
2450,4.0,0.505
2450,20.0,0.487
2450,40.0,0.478
2450,60.0,0.455
2450,80.0,0.429
2450,100.0,0.413
2450,120.0,0.401
2450,140.0,0.392
2450,160.0,0.385
2450,200.0,0.373
2450,240.0,0.363
2451,4.0,0.471
2451,20.0,0.437
2451,40.0,0.419
2451,60.0,0.405
2451,80.0,0.393
2451,100.0,0.383
2451,120.0,0.374
2451,140.0,0.367
2451,160.0,0.363
2451,200.0,0.353
2451,240.0,0.344
2452,4.0,0.463
2452,20.0,0.462
2452,40.0,0.435
2452,60.0,0.414
2452,80.0,0.396
2452,100.0,0.384
2452,120.0,0.374
2452,140.0,0.366
2452,160.0,0.359
2452,200.0,0.35
2453,4.0,0.446
2453,20.0,0.439
2453,40.0,0.4
2453,60.0,0.392
2453,80.0,0.384
2453,100.0,0.378
2453,120.0,0.373
2453,140.0,0.369
2453,160.0,0.365
2453,200.0,0.362
2454,4.0,0.396
2454,20.0,0.387
2454,40.0,0.371
2454,60.0,0.359
2454,80.0,0.353
2454,100.0,0.347
2454,120.0,0.343
2454,140.0,0.34
2454,160.0,0.339
2454,200.0,0.337
2455,4.0,0.385
2455,20.0,0.375
2455,40.0,0.358
2455,60.0,0.35
2455,80.0,0.344
2455,100.0,0.34
2455,120.0,0.336
2455,140.0,0.333
2455,160.0,0.331
2455,200.0,0.328
2460,5.0,0.698
2460,50.0,0.627
2460,100.0,0.594
2460,330.0,0.529
2460,1000.0,0.439
2460,3000.0,0.369
2460,15000.0,0.29
2461,5.0,0.641
2461,50.0,0.569
2461,100.0,0.547
2461,330.0,0.505
2461,1000.0,0.429
2461,3000.0,0.384
2461,15000.0,0.302
2462,5.0,0.608
2462,50.0,0.52
2462,100.0,0.504
2462,330.0,0.449
2462,1000.0,0.401
2462,3000.0,0.362
2462,15000.0,0.287
2463,17.0,0.228
2463,25.0,0.218
2463,38.0,0.213
2463,47.0,0.21
2463,59.0,0.208
2463,1000.0,0.168
2463,3000.0,0.149
2463,15000.0,0.123
2464,18.0,0.167
2464,25.0,0.163
2464,37.0,0.16
2464,44.0,0.158
2464,56.0,0.157
2464,1000.0,0.113
2464,3000.0,0.096
2464,15000.0,0.078
2470,5.0,0.684
2470,50.0,0.562
2470,100.0,0.535
2470,330.0,0.481
2470,1000.0,0.423
2470,3000.0,0.352
2470,15000.0,0.292
2471,5.0,0.611
2471,50.0,0.51
2471,100.0,0.488
2471,330.0,0.451
2471,1000.0,0.411
2471,3000.0,0.355
2471,15000.0,0.295
2472,5.0,0.579
2472,50.0,0.5
2472,100.0,0.479
2472,330.0,0.435
2472,1000.0,0.413
2472,3000.0,0.349
2472,15000.0,0.301
2480,,
2481,,
2482,,
2483,,
2491,0.0,0.49
2491,10.0,0.455
2491,19.0,0.433
2491,29.0,0.411
2491,52.0,0.388
2491,77.0,0.37
2491,107.0,0.359
2491,187.0,0.332
2491,257.0,0.321
2492,0.0,0.49
2492,10.0,0.455
2492,19.0,0.433
2492,29.0,0.411
2492,52.0,0.388
2492,77.0,0.37
2492,107.0,0.359
2492,187.0,0.332
2492,257.0,0.321
2493,0.0,0.452
2493,10.0,0.42
2493,18.0,0.407
2493,32.0,0.396
2493,48.0,0.391
2493,96.0,0.383
2493,130.0,0.383
2493,168.0,0.374
2493,288.0,0.365
2530,5.0,0.422
2530,10.0,0.418
2530,24.0,0.416
2530,32.0,0.406
2530,45.0,0.395
2530,50.0,0.379
2530,64.0,0.365
2530,73.0,0.343
2530,86.0,0.336
2530,110.0,0.312
2530,127.0,0.301
2530,160.0,0.29
2530,181.0,0.291
2530,203.0,0.29
2530,232.0,0.281
2530,256.0,0.28
2530,296.0,0.279
2530,3000.0,0.206
2530,7000.0,0.177
2530,15000.0,0.148
2531,4.0,0.395
2531,7.0,0.396
2531,23.0,0.387
2531,53.0,0.378
2531,77.0,0.374
2531,94.0,0.365
2531,112.0,0.365
2531,142.0,0.35
2531,160.0,0.35
2531,176.0,0.343
2531,195.0,0.342
2531,229.0,0.333
2531,263.0,0.321
2531,300.0,0.313
2531,3000.0,0.216
2531,7000.0,0.189
2531,15000.0,0.163
2532,4.0,0.424
2532,18.0,0.42
2532,39.0,0.414
2532,48.0,0.416
2532,62.0,0.414
2532,73.0,0.407
2532,86.0,0.403
2532,114.0,0.4
2532,135.0,0.395
2532,155.0,0.389
2532,171.0,0.379
2532,186.0,0.377
2532,196.0,0.375
2532,208.0,0.369
2532,218.0,0.364
2532,261.0,0.352
2532,286.0,0.343
2532,3000.0,0.192
2532,7000.0,0.167
2532,15000.0,0.136
2540,0.0,0.27
2540,10.0,0.266
2540,30.0,0.253
2540,50.0,0.246
2540,100.0,0.236
2540,150.0,0.228
2540,200.0,0.222
2540,300.0,0.213
2540,5000.0,0.14
2540,15000.0,0.115
2541,0.0,0.32
2541,10.0,0.31
2541,30.0,0.291
2541,50.0,0.278
2541,100.0,0.26
2541,150.0,0.249
2541,200.0,0.243
2541,300.0,0.232
2541,5000.0,0.165
2541,15000.0,0.138
2542,0.0,0.309
2542,10.0,0.305
2542,30.0,0.301
2542,50.0,0.297
2542,100.0,0.292
2542,150.0,0.287
2542,200.0,0.282
2542,300.0,0.275
2542,5000.0,0.21
2542,15000.0,0.19
2550,0.0,0.336
2550,10.0,0.319
2550,30.0,0.279
2550,50.0,0.252
2550,100.0,0.203
2550,150.0,0.182
2550,200.0,0.169
2550,300.0,0.153
2550,5000.0,0.076
2550,15000.0,0.054
2551,0.0,0.28
2551,10.0,0.275
2551,30.0,0.262
2551,50.0,0.248
2551,100.0,0.21
2551,150.0,0.198
2551,200.0,0.189
2551,300.0,0.18
2551,5000.0,0.144
2551,15000.0,0.134
2552,0.0,0.316
2552,10.0,0.311
2552,30.0,0.299
2552,50.0,0.292
2552,100.0,0.283
2552,150.0,0.277
2552,200.0,0.273
2552,300.0,0.268
2552,5000.0,0.239
2552,15000.0,0.229
2560,1.0,0.475
2560,5.0,0.447
2560,10.0,0.417
2560,20.0,0.363
2560,40.0,0.3
2560,80.0,0.25
2560,160.0,0.227
2560,345.0,0.185
2560,690.0,0.163
2560,2000.0,0.152
2560,5000.0,0.129
2560,10000.0,0.113
2560,15000.0,0.103
2561,1.0,0.398
2561,10.0,0.32
2561,20.0,0.26
2561,40.0,0.212
2561,80.0,0.189
