code,theta,conductivity
4033,0.353,0.0031
4033,0.343,0.002
4033,0.333,0.0011
4033,0.323,0.0009
4033,0.313,0.0008
4033,0.303,0.0007
4033,0.293,0.0006
4033,0.283,0.0004
4033,0.273,0.0004
4033,0.263,0.0003
4033,0.253,0.0002
4033,0.243,0.0002
4033,0.233,0.0001
4033,0.223,0.0001
4033,0.213,0.0001
4033,0.203,0.0001
4033,0.193,0.0001
4033,0.183,0.0
4033,0.173,0.0
4033,0.163,0.0
4033,0.153,0.0
4033,0.143,0.0
4033,0.133,0.0
4033,0.123,0.0
4033,0.113,0.0
4033,0.103,0.0
4033,0.093,0.0
4033,0.083,0.0
4040,0.408,441.7
4040,0.384,20.4
4040,0.363,0.124
4040,0.321,0.0224
4040,0.311,0.0187
4040,0.301,0.0158
4040,0.291,0.0136
4040,0.281,0.0119
4040,0.271,0.0106
4040,0.261,0.0091
4040,0.251,0.0076
4040,0.241,0.0062
4040,0.231,0.0049
4040,0.221,0.0038
4040,0.211,0.0028
4040,0.201,0.0021
4040,0.191,0.0015
4040,0.181,0.0011
4040,0.171,0.0007
4040,0.161,0.0005
4040,0.151,0.0003
4040,0.141,0.0002
4040,0.131,0.0001
4040,0.121,0.0001
4040,0.111,0.0
4040,0.101,0.0
4040,0.091,0.0
4040,0.081,0.0
4040,0.071,0.0
4040,0.061,0.0
4040,0.051,0.0
4040,0.041,0.0
4041,0.44,6.52
4041,0.405,1.89
4041,0.388,0.682
4041,0.378,0.5681
4041,0.368,0.3667
4041,0.358,0.2306
4041,0.348,0.157
4041,0.338,0.111
4041,0.328,0.0772
4041,0.318,0.0529
4041,0.308,0.0365
4041,0.298,0.0276
4041,0.288,0.0248
4041,0.278,0.0245
4041,0.268,0.0241
4041,0.258,0.023
4041,0.248,0.021
4041,0.238,0.0181
4041,0.228,0.0146
4041,0.218,0.011
4041,0.208,0.0079
4041,0.198,0.0054
4041,0.188,0.0036
4041,0.178,0.0023
4041,0.168,0.0014
4041,0.158,0.0009
4041,0.148,0.0005
4041,0.138,0.0003
4041,0.128,0.0001
4041,0.118,0.0001
4041,0.108,0.0
4042,0.42,125.1
4042,0.398,7.11
4042,0.377,0.23
4042,0.344,0.0186
4042,0.334,0.0153
4042,0.324,0.0145
4042,0.314,0.0144
4042,0.304,0.0146
4042,0.294,0.0144
4042,0.284,0.0134
4042,0.274,0.0124
4042,0.264,0.0123
4042,0.254,0.0127
4042,0.244,0.0108
4042,0.234,0.0068
4042,0.224,0.0044
4042,0.214,0.0034
4042,0.204,0.0027
4042,0.194,0.0022
4042,0.184,0.0016
4042,0.174,0.0011
4042,0.164,0.0007
4042,0.154,0.0005
4042,0.144,0.0003
4042,0.134,0.0002
4042,0.124,0.0001
4042,0.114,0.0001
4042,0.104,0.0001
4042,0.094,0.0
4043,0.43,122.7
4043,0.411,2.61
4043,0.38,0.0514
4043,0.37,0.0243
4043,0.36,0.0108
4043,0.35,0.0082
4043,0.34,0.0073
4043,0.33,0.0066
4043,0.32,0.0061
4043,0.31,0.0055
4043,0.3,0.0049
4043,0.29,0.0042
4043,0.28,0.0036
4043,0.27,0.003
4043,0.26,0.0024
4043,0.25,0.0019
4043,0.24,0.0014
4043,0.23,0.0011
4043,0.22,0.0008
4043,0.21,0.0005
4043,0.2,0.0004
4043,0.19,0.0002
4043,0.18,0.0002
4043,0.17,0.0001
4043,0.16,0.0001
4043,0.15,0.0
4043,0.14,0.0
4043,0.13,0.0
4043,0.12,0.0
4050,0.43,97.76
4050,0.407,80.12
4050,0.392,2.59
4050,0.212,0.6677
4050,0.202,0.3891
4050,0.192,0.2301
4050,0.182,0.1393
4050,0.172,0.0832
4050,0.162,0.0483
4050,0.152,0.0274
4050,0.142,0.0152
4050,0.132,0.0084
4050,0.122,0.0046
4050,0.112,0.0025
4050,0.102,0.0012
4050,0.092,0.0005
4050,0.082,0.0001
4050,0.072,0.0
4050,0.062,0.0
4050,0.052,0.0
4050,0.042,0.0
4051,0.43,317.1
4051,0.401,18.35
4051,0.347,6.43
4051,0.103,0.0974
4051,0.093,0.007
4051,0.083,0.0041
4051,0.073,0.0022
4051,0.063,0.0011
4051,0.053,0.0006
4051,0.043,0.0002
4051,0.033,0.0001
4051,0.023,0.0
4051,0.013,0.0
4052,0.346,117.5
4052,0.329,98.8
4052,0.296,1.76
4052,0.293,0.91
4052,0.238,0.8752
4052,0.228,0.9178
4052,0.218,0.5768
4052,0.208,0.3578
4052,0.198,0.2826
4052,0.188,0.2772
4052,0.178,0.2289
4052,0.168,0.1532
4052,0.158,0.0866
4052,0.148,0.0431
4052,0.138,0.0188
4052,0.128,0.0064
4052,0.118,0.0007
4060,0.405,3.29
4060,0.384,0.27
4060,0.31,0.17
4060,0.3,0.055
4060,0.268,0.136
4060,0.258,0.0382
4060,0.248,0.0258
4060,0.238,0.0221
4060,0.228,0.0195
4060,0.218,0.0164
4060,0.208,0.0132
4060,0.198,0.0102
4060,0.188,0.0074
4060,0.178,0.005
4060,0.168,0.0032
4060,0.158,0.0021
4060,0.148,0.0015
4060,0.138,0.0011
4060,0.128,0.0008
4060,0.118,0.0006
4060,0.108,0.0004
4060,0.098,0.0003
4060,0.088,0.0001
4060,0.078,0.0
4060,0.068,0.0
4060,0.058,0.0
4061,0.31,30.92
4061,0.298,17.6
4061,0.263,0.45
4061,0.174,0.5033
4061,0.164,0.4446
4061,0.154,0.3495
4061,0.144,0.257
4061,0.134,0.1831
4061,0.124,0.1283
4061,0.114,0.089
4061,0.104,0.061
4061,0.094,0.0407
4061,0.084,0.0262
4061,0.074,0.0162
4061,0.064,0.0097
4061,0.054,0.0053
4061,0.044,0.002
4061,0.034,0.0004
4061,0.024,0.0
4061,0.014,0.0
4062,0.316,13.03
4062,0.309,3.69
4062,0.269,0.16
4062,0.261,0.06
4062,0.179,0.0544
4062,0.169,0.0346
4062,0.159,0.0239
4062,0.149,0.0136
4062,0.139,0.0079
4062,0.129,0.0053
4062,0.119,0.0037
4062,0.109,0.0024
4062,0.099,0.0015
4062,0.089,0.0009
4062,0.079,0.0006
4062,0.069,0.0003
4062,0.059,0.0002
4062,0.049,0.0001
4062,0.039,0.0
4070,0.405,4.02
4070,0.404,2.11
4070,0.398,0.65
4070,0.392,0.39
4070,0.376,0.1147
4070,0.366,0.1037
4070,0.356,0.0768
4070,0.346,0.0759
4070,0.336,0.0595
4070,0.326,0.037
4070,0.316,0.0254
4070,0.306,0.0175
4070,0.296,0.0126
4070,0.286,0.0103
4070,0.276,0.0086
4070,0.266,0.0072
4070,0.256,0.0061
4070,0.246,0.0052
4070,0.236,0.0044
4070,0.226,0.0036
4070,0.216,0.0028
4070,0.206,0.0021
4070,0.196,0.0015
4070,0.186,0.001
4070,0.176,0.0007
4070,0.166,0.0005
4070,0.156,0.0003
4070,0.146,0.0002
4070,0.136,0.0001
4070,0.126,0.0001
4070,0.116,0.0001
4070,0.106,0.0
4071,0.43,52.4
4071,0.414,1.43
4071,0.408,0.53
4071,0.406,0.37
4071,0.366,0.0267
4071,0.356,0.0213
4071,0.346,0.017
4071,0.336,0.013
4071,0.326,0.0094
4071,0.316,0.0066
4071,0.306,0.005
4071,0.296,0.0044
4071,0.286,0.0046
4071,0.276,0.0049
4071,0.266,0.0041
4071,0.256,0.0029
4071,0.246,0.0023
4071,0.236,0.0023
4071,0.226,0.0021
4071,0.216,0.0016
4071,0.206,0.0011
4071,0.196,0.0008
4071,0.186,0.0005
4071,0.176,0.0004
4071,0.166,0.0002
4071,0.156,0.0002
4071,0.146,0.0001
4071,0.136,0.0001
4071,0.126,0.0
4071,0.116,0.0
4071,0.106,0.0
4080,0.423,304.1
4080,0.41,2.35
4080,0.405,0.25
4080,0.405,0.14
4080,0.385,0.0881
4080,0.375,0.0439
4080,0.365,0.0253
4080,0.355,0.019
4080,0.345,0.0157
4080,0.335,0.0124
4080,0.325,0.01
4080,0.315,0.0083
4080,0.305,0.0072
4080,0.295,0.0063
4080,0.285,0.0056
4080,0.275,0.0048
4080,0.265,0.0041
4080,0.255,0.0033
4080,0.245,0.0026
4080,0.235,0.0019
4080,0.225,0.0014
4080,0.215,0.001
4080,0.205,0.0007
4080,0.195,0.0005
4080,0.185,0.0004
4080,0.175,0.0002
4080,0.165,0.0002
4080,0.155,0.0001
4080,0.145,0.0001
4080,0.135,0.0
4080,0.125,0.0
4080,0.115,0.0
4080,0.105,0.0
4081,0.435,80.85
4081,0.415,1.94
4081,0.414,0.62
4081,0.397,0.019
4081,0.409,0.4194
4081,0.399,0.2231
4081,0.389,0.1314
4081,0.379,0.0902
4081,0.369,0.0484
4081,0.359,0.0245
4081,0.349,0.0146
4081,0.339,0.0108
4081,0.329,0.0092
4081,0.319,0.0081
4081,0.309,0.0072
4081,0.299,0.0064
4081,0.289,0.0056
4081,0.279,0.0048
4081,0.269,0.004
4081,0.259,0.0033
4081,0.249,0.0026
4081,0.239,0.0019
4081,0.229,0.0014
4081,0.219,0.0009
4081,0.209,0.0006
4081,0.199,0.0004
4081,0.189,0.0002
4081,0.179,0.0001
4081,0.169,0.0001
4081,0.159,0.0
4081,0.149,0.0
4081,0.139,0.0
4082,0.41,139.8
4082,0.399,1.95
4082,0.389,0.31
4082,0.382,0.06
4082,0.38,0.0747
4082,0.37,0.0423
4082,0.36,0.0303
4082,0.35,0.0229
4082,0.34,0.0192
4082,0.33,0.0176
4082,0.32,0.0153
4082,0.31,0.0114
4082,0.3,0.0078
4082,0.29,0.0053
4082,0.28,0.0039
4082,0.27,0.003
4082,0.26,0.0024
4082,0.25,0.0019
4082,0.24,0.0014
4082,0.23,0.0011
4082,0.22,0.0008
4082,0.21,0.0006
4082,0.2,0.0005
4082,0.19,0.0003
4082,0.18,0.0002
4082,0.17,0.0002
4082,0.16,0.0001
4082,0.15,0.0001
4082,0.14,0.0
4082,0.13,0.0
4082,0.12,0.0
4082,0.11,0.0
4082,0.1,0.0
4082,0.09,0.0
4082,0.08,0.0
4082,0.07,0.0
4082,0.06,0.0
4082,0.05,0.0
4090,0.4,6.7
4090,0.393,4.27
4090,0.388,1.51
4090,0.387,0.4
4090,0.363,0.0298
4090,0.353,0.0413
4090,0.343,0.0363
4090,0.333,0.0214
4090,0.323,0.0141
4090,0.313,0.0141
4090,0.303,0.0145
4090,0.293,0.015
4090,0.283,0.0149
4090,0.273,0.014
4090,0.263,0.0122
4090,0.253,0.0098
4090,0.243,0.0074
4090,0.233,0.0054
4090,0.223,0.0039
4090,0.213,0.0029
4090,0.203,0.0021
4090,0.193,0.0014
4090,0.183,0.0009
4090,0.173,0.0006
4090,0.163,0.0003
4090,0.153,0.0002
4090,0.143,0.0001
4090,0.133,0.0
4090,0.123,0.0
4091,0.415,1209.0
4091,0.39,4.16
4091,0.365,1.55
4091,0.36,0.267
4091,0.383,0.1914
4091,0.373,0.1321
4091,0.363,0.0861
4091,0.353,0.0491
4091,0.343,0.0239
4091,0.333,0.0146
4091,0.323,0.0112
4091,0.313,0.0091
4091,0.303,0.0089
4091,0.293,0.0073
4091,0.283,0.0061
4091,0.273,0.0053
4091,0.263,0.0048
4091,0.253,0.0044
4091,0.243,0.004
4091,0.233,0.0035
4091,0.223,0.003
4091,0.213,0.0025
4091,0.203,0.002
4091,0.193,0.0015
4091,0.183,0.0011
4091,0.173,0.0008
4091,0.163,0.0005
4091,0.153,0.0004
4091,0.143,0.0002
4092,0.4,858.7
4092,0.395,1.3
4092,0.386,0.67
4092,0.371,0.046
4092,0.377,0.1042
4092,0.367,0.0728
4092,0.357,0.0469
4092,0.347,0.0289
4092,0.337,0.0181
4092,0.327,0.0122
4092,0.317,0.0093
4092,0.307,0.0082
4092,0.297,0.0081
4092,0.287,0.0081
4092,0.277,0.0071
4092,0.267,0.0057
4092,0.257,0.0045
4092,0.247,0.0034
4092,0.237,0.0026
4092,0.227,0.0019
4092,0.217,0.0013
4092,0.207,0.0009
4092,0.197,0.0006
4092,0.187,0.0004
4092,0.177,0.0003
4092,0.167,0.0002
4092,0.157,0.0001
4092,0.147,0.0001
4092,0.137,0.0
4092,0.127,0.0
4092,0.117,0.0
4092,0.107,0.0
4092,0.097,0.0
4092,0.087,0.0
4100,0.419,37.3
4100,0.418,3.19
4100,0.393,0.81
4100,0.386,0.39
4100,0.353,0.0509
4100,0.343,0.0212
4100,0.333,0.011
4100,0.323,0.0072
4100,0.313,0.0053
4100,0.303,0.0046
4100,0.293,0.0043
4100,0.283,0.0044
4100,0.273,0.0043
4100,0.263,0.0027
4100,0.253,0.0017
4100,0.243,0.0014
4100,0.233,0.0012
4100,0.223,0.0009
4100,0.213,0.0007
4100,0.203,0.0006
4100,0.193,0.0004
4100,0.183,0.0003
4100,0.173,0.0002
4100,0.163,0.0001
4100,0.153,0.0001
4100,0.143,0.0001
4100,0.133,0.0
4100,0.123,0.0
4100,0.113,0.0
4100,0.103,0.0
4100,0.093,0.0
4100,0.083,0.0
4100,0.073,0.0
4100,0.063,0.0
4100,0.053,0.0
4100,0.043,0.0
4101,0.396,12.4
4101,0.371,3.5
4101,0.367,0.16
4101,0.36,0.08
4101,0.343,0.0549
4101,0.333,0.0151
4101,0.323,0.0071
4101,0.313,0.0045
4101,0.303,0.0029
4101,0.293,0.0018
4101,0.283,0.0011
4101,0.273,0.0007
4101,0.263,0.0005
4101,0.253,0.0004
4101,0.243,0.0004
4101,0.233,0.0003
4101,0.223,0.0003
4101,0.213,0.0002
4101,0.203,0.0002
4101,0.193,0.0002
4101,0.183,0.0001
4101,0.173,0.0001
4101,0.163,0.0001
4101,0.153,0.0001
4101,0.143,0.0001
4101,0.133,0.0
4101,0.123,0.0
4101,0.113,0.0
4101,0.103,0.0
4101,0.093,0.0
4101,0.083,0.0
4101,0.073,0.0
4101,0.063,0.0
4101,0.053,0.0
4101,0.043,0.0
4102,0.384,72.9
4102,0.376,1.46
4102,0.364,0.2
4102,0.363,0.13
4102,0.328,0.0983
4102,0.318,0.0565
4102,0.308,0.041
4102,0.298,0.0202
4102,0.288,0.0082
4102,0.278,0.0041
4102,0.268,0.0022
4102,0.258,0.0014
4102,0.248,0.001
4102,0.238,0.0007
4102,0.228,0.0004
4102,0.218,0.0003
4102,0.208,0.0002
4102,0.198,0.0001
4102,0.188,0.0001
4102,0.178,0.0001
4102,0.168,0.0
4102,0.158,0.0
4102,0.148,0.0
4102,0.138,0.0
4102,0.128,0.0
4102,0.118,0.0
4102,0.108,0.0
4102,0.098,0.0
4102,0.088,0.0
4102,0.078,0.0
4102,0.068,0.0
4102,0.058,0.0
4102,0.048,0.0
4102,0.038,0.0
4110,0.414,687.7
4110,0.403,2.05
4110,0.394,0.34
4110,0.392,0.23
4110,0.386,0.1671
4110,0.376,0.1451
4110,0.366,0.1116
4110,0.356,0.0728
4110,0.346,0.0392
4110,0.336,0.0218
4110,0.326,0.0214
4110,0.316,0.0297
4110,0.306,0.0225
4110,0.296,0.0162
4110,0.286,0.0123
4110,0.276,0.01
4110,0.266,0.009
4110,0.256,0.0089
4110,0.246,0.0088
4110,0.236,0.0076
4110,0.226,0.0054
4110,0.216,0.0035
4110,0.206,0.0023
4110,0.196,0.0015
4110,0.186,0.001
4110,0.176,0.0007
4110,0.166,0.0004
4110,0.156,0.0003
4110,0.146,0.0001
4110,0.136,0.0001
4110,0.126,0.0
4110,0.116,0.0
4110,0.106,0.0
4110,0.096,0.0
4111,0.377,2.5
4111,0.377,0.14
4111,0.37,0.14
4111,0.36,0.07
4111,0.351,0.0526
4111,0.341,0.0185
4111,0.331,0.0083
4111,0.321,0.0051
4111,0.311,0.0038
4111,0.301,0.0031
4111,0.291,0.0026
4111,0.281,0.0023
4111,0.271,0.0021
4111,0.261,0.002
4111,0.251,0.0019
4111,0.241,0.0017
4111,0.231,0.0015
4111,0.221,0.0012
4111,0.211,0.0008
4111,0.201,0.0006
4111,0.191,0.0004
4111,0.181,0.0002
4111,0.171,0.0002
4111,0.161,0.0001
4111,0.151,0.0001
4111,0.141,0.0
4111,0.131,0.0
4111,0.121,0.0
4111,0.111,0.0
4111,0.101,0.0
4111,0.091,0.0
4111,0.081,0.0
4111,0.071,0.0
4112,0.421,16.8
4112,0.412,4.7
4112,0.397,0.37
4112,0.392,0.35
4112,0.385,0.4079
4112,0.375,0.1207
4112,0.365,0.07
4112,0.355,0.0534
4112,0.345,0.0557
4112,0.335,0.0606
4112,0.325,0.0599
4112,0.315,0.0477
4112,0.305,0.031
4112,0.295,0.0187
4112,0.285,0.0114
4112,0.275,0.0072
4112,0.265,0.0048
4112,0.255,0.0033
4112,0.245,0.0023
4112,0.235,0.0016
4112,0.225,0.0011
4112,0.215,0.0007
4112,0.205,0.0005
4112,0.195,0.0003
4112,0.185,0.0002
4112,0.175,0.0001
4112,0.165,0.0001
4112,0.155,0.0
4112,0.145,0.0
4112,0.135,0.0
4112,0.125,0.0
4112,0.115,0.0
4112,0.105,0.0
4112,0.095,0.0
4112,0.085,0.0
4120,0.525,2688.0
4120,0.516,3.79
4120,0.521,1.07
4120,0.518,0.3
4120,0.519,0.48
4120,0.455,0.0148
4120,0.445,0.0064
4120,0.435,0.0031
4120,0.425,0.0016
4120,0.415,0.001
4120,0.405,0.0007
4120,0.395,0.0006
4120,0.385,0.0005
4120,0.375,0.0004
4120,0.365,0.0003
4120,0.355,0.0002
4120,0.345,0.0002
4120,0.335,0.0002
4120,0.325,0.0001
4120,0.315,0.0001
4120,0.305,0.0001
4120,0.295,0.0001
4120,0.285,0.0
4120,0.275,0.0
4120,0.265,0.0
4120,0.255,0.0
4120,0.245,0.0
4120,0.235,0.0
4120,0.225,0.0
4120,0.215,0.0
4121,0.569,59.7
4121,0.559,0.73
4121,0.558,0.64
4121,0.557,0.33
4121,0.569,6.3
4121,0.52,0.0142
4121,0.51,0.0102
4121,0.5,0.0038
4121,0.49,0.0019
4121,0.48,0.0016
4121,0.47,0.0013
4121,0.46,0.001
4121,0.45,0.0009
4121,0.44,0.0008
4121,0.43,0.0009
4121,0.42,0.0009
4121,0.41,0.0009
4121,0.4,0.0007
4121,0.39,0.0006
4121,0.38,0.0004
4121,0.37,0.0003
4121,0.36,0.0002
4121,0.35,0.0001
4121,0.34,0.0001
4121,0.33,0.0
4121,0.32,0.0
4121,0.31,0.0
4130,0.396,63.1
4130,0.39,19.7
4130,0.376,6.0
4130,0.368,1.2
4130,0.276,0.3003
4130,0.266,0.2206
4130,0.256,0.1068
4130,0.246,0.0691
4130,0.236,0.0874
4130,0.226,0.0812
4130,0.216,0.0261
4130,0.206,0.014
4130,0.196,0.0145
4130,0.186,0.0187
4130,0.176,0.0153
4130,0.166,0.0088
4130,0.156,0.0057
4130,0.146,0.0045
4130,0.136,0.003
4130,0.126,0.0022
4130,0.116,0.0016
4130,0.106,0.0008
4130,0.096,0.0004
4130,0.086,0.0002
4130,0.076,0.0
4130,0.066,0.0
4130,0.056,0.0
4130,0.046,0.0
4130,0.036,0.0
4130,0.026,0.0
4130,0.016,0.0
4131,,
4132,0.24,0.4741
4132,0.23,0.456
4132,0.22,0.4619
4132,0.21,0.507
4132,0.2,0.5276
4132,0.19,0.6617
4132,0.16,0.4915
4132,0.15,0.3062
4132,0.14,0.3501
4132,0.13,0.4784
4132,0.12,0.4275
4132,0.11,0.2005
4132,0.1,0.0855
4132,0.09,0.0406
4132,0.08,0.0217
4132,0.07,0.0103
4132,0.06,0.0041
4132,0.05,0.0017
4132,0.04,0.0004
4132,0.03,0.0
4132,0.02,0.0
4132,0.01,0.0
4140,0.42,475.6
4140,0.404,90.45
4140,0.397,0.97
4140,0.391,0.76
4140,0.259,0.4399
4140,0.249,0.3053
4140,0.239,0.2083
4140,0.229,0.1401
4140,0.219,0.0933
4140,0.209,0.0623
4140,0.199,0.0424
4140,0.189,0.0302
4140,0.179,0.0227
4140,0.169,0.0173
4140,0.159,0.013
4140,0.149,0.0097
4140,0.139,0.0072
4140,0.129,0.0052
4140,0.119,0.0037
4140,0.109,0.0023
4140,0.099,0.001
4140,0.089,0.0003
4140,0.079,0.0001
4140,0.069,0.0
4140,0.059,0.0
4141,0.38,322.6
4141,0.35,301.3
4141,0.32,1.24
4141,0.31,0.94
4141,0.302,2.685
4141,0.292,2.166
4141,0.282,1.694
4141,0.272,1.192
4141,0.262,0.799
4141,0.252,0.6031
4141,0.242,0.5193
4141,0.232,0.4458
4141,0.222,0.3714
4141,0.212,0.3006
4141,0.202,0.2363
4141,0.192,0.181
4141,0.182,0.1354
4141,0.172,0.0992
4141,0.162,0.0715
4141,0.152,0.0509
4141,0.142,0.036
4141,0.132,0.0253
4141,0.122,0.0175
4141,0.112,0.0118
4141,0.102,0.0079
4141,0.092,0.0051
4141,0.082,0.0032
4141,0.072,0.0017
4141,0.062,0.0007
4141,0.052,0.0002
4141,0.042,0.0
4141,0.032,0.0
4142,0.35,153.1
4142,0.343,76.4
4142,0.284,1.67
4142,0.274,1.27
4142,0.265,0.9968
4142,0.255,1.196
4142,0.245,1.233
4142,0.235,1.513
4142,0.225,1.628
4142,0.215,1.673
4142,0.205,1.62
4142,0.195,1.399
4142,0.185,1.094
4142,0.175,0.8339
4142,0.165,0.664
4142,0.155,0.5605
4142,0.145,0.4975
4142,0.135,0.4654
4142,0.125,0.4656
4142,0.115,0.4693
4142,0.105,0.3197
4142,0.095,0.1438
4142,0.085,0.0612
4142,0.075,0.0276
4142,0.065,0.0133
4142,0.055,0.0066
4142,0.045,0.0033
4142,0.035,0.0012
4142,0.025,0.0002
4150,0.43,170.3
4150,0.413,48.4
4150,0.403,4.6
4150,0.401,1.4
4150,0.248,0.029
4150,0.238,0.0228
4150,0.228,0.0276
4150,0.218,0.0295
4150,0.208,0.0293
4150,0.198,0.0276
4150,0.188,0.025
4150,0.178,0.0219
4150,0.168,0.0187
4150,0.158,0.0155
4150,0.148,0.0123
4150,0.138,0.0093
4150,0.128,0.0067
4150,0.118,0.0045
4150,0.108,0.0024
4150,0.098,0.0011
4150,0.088,0.0005
4150,0.078,0.0002
4150,0.068,0.0001
4151,0.367,143.7
4151,0.354,28.7
4151,0.329,4.1
4151,0.307,2.3
4151,0.216,0.7002
4151,0.206,0.3542
4151,0.196,0.1948
4151,0.186,0.1105
4151,0.176,0.07649
4151,0.166,0.05652
4151,0.156,0.04021
4151,0.146,0.02761
4151,0.136,0.01832
4151,0.126,0.01176
4151,0.116,0.00727
4151,0.106,0.00427
4151,0.096,0.00238
4151,0.086,0.00128
4151,0.076,0.00067
4151,0.066,0.00035
4151,0.056,0.00018
4152,0.346,83.6
4152,0.343,27.15
4152,0.317,2.88
4152,0.308,1.38
4152,0.268,0.4295
4152,0.258,0.5635
4152,0.248,0.5241
4152,0.238,0.4319
4152,0.228,0.355
4152,0.218,0.3131
4152,0.208,0.2825
4152,0.198,0.2467
4152,0.188,0.2086
4152,0.178,0.1713
4152,0.168,0.1371
4152,0.158,0.1071
4152,0.148,0.0819
4152,0.138,0.0614
4152,0.128,0.045
4152,0.118,0.0324
4152,0.108,0.0229
4152,0.098,0.0158
4152,0.088,0.0108
4152,0.078,0.0072
4152,0.068,0.0047
4152,0.058,0.003
4152,0.048,0.0014
4152,0.038,0.0004
4152,0.028,0.0001
4152,0.018,0.0
4160,0.351,1.06
4160,0.35,0.77
4160,0.266,0.0836
4160,0.256,0.0683
4160,0.246,0.0439
4160,0.236,0.0235
4160,0.226,0.0167
4160,0.216,0.0114
4160,0.206,0.0076
4160,0.196,0.005
4160,0.186,0.0035
4160,0.176,0.0025
4160,0.166,0.0018
4160,0.156,0.0011
4160,0.146,0.0008
4160,0.136,0.0006
4160,0.126,0.0003
4160,0.116,0.0001
4160,0.106,0.0
4160,0.096,0.0
4160,0.086,0.0
4160,0.076,0.0
4160,0.066,0.0
4160,0.056,0.0
4161,0.364,5.42
4161,0.361,0.46
4161,0.293,0.5083
4161,0.283,0.6241
4161,0.273,0.4838
4161,0.263,0.2455
4161,0.253,0.1244
4161,0.243,0.0669
4161,0.233,0.0367
4161,0.223,0.0257
4161,0.213,0.022
4161,0.203,0.018
4161,0.193,0.0134
4161,0.183,0.0092
4161,0.173,0.0058
4161,0.163,0.0035
4161,0.153,0.002
4161,0.143,0.0011
4161,0.133,0.0005
4161,0.123,0.0002
4161,0.113,0.0
4161,0.103,0.0
4161,0.093,0.0
4161,0.083,0.0
4161,0.073,0.0
4161,0.063,0.0
4162,0.46,56.2
4162,0.455,5.27
4162,0.434,2.05
4162,0.403,0.283
4162,0.36,0.3117
4162,0.33,0.391
4162,0.3,0.2416
4162,0.28,0.1373
4162,0.26,0.0772
4162,0.24,0.04
4162,0.23,0.0278
4162,0.22,0.0189
4162,0.21,0.0125
4162,0.2,0.0081
4162,0.19,0.0051
4162,0.18,0.0031
4162,0.17,0.0018
4162,0.16,0.0008
4162,0.15,0.0003
4162,0.14,0.0001
4162,0.13,0.0
4162,0.12,0.0
4162,0.11,0.0
4162,0.1,0.0
4162,0.09,0.0
4162,0.08,0.0
4162,0.07,0.0
4170,0.411,30.5
4170,0.397,20.6
4170,0.374,1.67
4170,0.37,0.93
4170,0.267,0.0776
4170,0.257,0.0431
4170,0.247,0.0255
4170,0.237,0.0172
4170,0.227,0.0144
4170,0.217,0.0117
4170,0.207,0.0081
4170,0.197,0.0049
4170,0.187,0.0027
4170,0.177,0.0015
4170,0.167,0.0009
4170,0.157,0.0006
4170,0.147,0.0004
4170,0.137,0.0002
4170,0.127,0.0001
4170,0.117,0.0001
4170,0.107,0.0
4170,0.097,0.0
4170,0.087,0.0
4170,0.077,0.0
4170,0.067,0.0
4170,0.057,0.0
4170,0.047,0.0
4170,0.037,0.0
4170,0.027,0.0
4171,0.4,35.8
4171,0.379,8.1
4171,0.371,1.86
4171,0.288,0.0617
4171,0.278,0.0225
4171,0.268,0.018
4171,0.258,0.0127
4171,0.248,0.0093
4171,0.238,0.0075
4171,0.228,0.0059
4171,0.218,0.0045
4171,0.208,0.0033
4171,0.198,0.0024
4171,0.188,0.0016
4171,0.178,0.001
4171,0.168,0.0007
4171,0.158,0.0004
4171,0.148,0.0003
4171,0.138,0.0002
4171,0.128,0.0001
4171,0.118,0.0001
4171,0.108,0.0
4171,0.098,0.0
4171,0.088,0.0
4171,0.078,0.0
4171,0.068,0.0
4171,0.058,0.0
4171,0.048,0.0
4172,0.387,50.0
4172,0.376,2.57
4172,0.376,1.83
4172,0.364,0.498
4172,0.358,0.1576
4172,0.348,0.0893
4172,0.338,0.0529
4172,0.328,0.0361
4172,0.318,0.0305
4172,0.308,0.0265
4172,0.298,0.0207
4172,0.288,0.0155
4172,0.278,0.0119
4172,0.268,0.0096
4172,0.258,0.0083
4172,0.248,0.0074
4172,0.238,0.0066
4172,0.228,0.0059
4172,0.218,0.0052
4172,0.208,0.0044
4172,0.198,0.0035
4172,0.188,0.0027
4172,0.178,0.0019
4172,0.168,0.0014
4172,0.158,0.0009
4172,0.148,0.0006
4172,0.138,0.0003
4172,0.128,0.0002
4172,0.118,0.0001
4172,0.108,0.0
4172,0.098,0.0
4172,0.088,0.0
4180,0.407,1098.0
4180,0.384,9.9
4180,0.38,0.95
4180,0.375,0.25
4180,0.344,0.0477
4180,0.334,0.0517
4180,0.324,0.0447
4180,0.314,0.0393
4180,0.304,0.0344
4180,0.294,0.0331
4180,0.284,0.0316
4180,0.274,0.0262
4180,0.264,0.0203
4180,0.254,0.0158
4180,0.244,0.0126
4180,0.234,0.0104
4180,0.224,0.0091
4180,0.214,0.0086
4180,0.204,0.0082
4180,0.194,0.0074
4180,0.184,0.006
4180,0.174,0.0043
4180,0.164,0.0029
4180,0.154,0.0018
4180,0.144,0.0011
4180,0.134,0.0006
4180,0.124,0.0003
4180,0.114,0.0001
4181,0.426,50.1
4181,0.385,18.9
4181,0.365,1.47
4181,0.361,0.75
4181,0.336,0.2458
