code,P2,P50,P100,P250,P500,P1000,P2000,rho,suction,theta
3162,0.03,0.119,0.358,0.832,0.963,0.999,1.0,1.49,34.0,0.097
3162,0.03,0.119,0.358,0.832,0.963,0.999,1.0,1.49,50.3,0.089
3162,0.03,0.119,0.358,0.832,0.963,0.999,1.0,1.49,83.4,0.082
3163,0.028,0.09,0.353,0.88,0.976,1.0,1.0,1.49,1.0,0.407
3163,0.028,0.09,0.353,0.88,0.976,1.0,1.0,1.49,2.0,0.402
3163,0.028,0.09,0.353,0.88,0.976,1.0,1.0,1.49,3.0,0.387
3163,0.028,0.09,0.353,0.88,0.976,1.0,1.0,1.49,4.0,0.352
3163,0.028,0.09,0.353,0.88,0.976,1.0,1.0,1.49,5.0,0.332
3163,0.028,0.09,0.353,0.88,0.976,1.0,1.0,1.49,6.0,0.244
3163,0.028,0.09,0.353,0.88,0.976,1.0,1.0,1.49,7.0,0.237
3163,0.028,0.09,0.353,0.88,0.976,1.0,1.0,1.49,8.0,0.184
3163,0.028,0.09,0.353,0.88,0.976,1.0,1.0,1.49,10.0,0.154
3163,0.028,0.09,0.353,0.88,0.976,1.0,1.0,1.49,12.0,0.131
3163,0.028,0.09,0.353,0.88,0.976,1.0,1.0,1.49,18.0,0.101
3163,0.028,0.09,0.353,0.88,0.976,1.0,1.0,1.49,33.4,0.086
3163,0.028,0.09,0.353,0.88,0.976,1.0,1.0,1.49,53.4,0.081
3163,0.028,0.09,0.353,0.88,0.976,1.0,1.0,1.49,83.4,0.074
3164,0.024,0.086,0.332,0.85,0.965,0.999,0.999,1.56,2.4,0.387
3164,0.024,0.086,0.332,0.85,0.965,0.999,0.999,1.56,4.0,0.356
3164,0.024,0.086,0.332,0.85,0.965,0.999,0.999,1.56,5.0,0.313
3164,0.024,0.086,0.332,0.85,0.965,0.999,0.999,1.56,6.2,0.262
3164,0.024,0.086,0.332,0.85,0.965,0.999,0.999,1.56,7.0,0.212
3164,0.024,0.086,0.332,0.85,0.965,0.999,0.999,1.56,8.2,0.166
3164,0.024,0.086,0.332,0.85,0.965,0.999,0.999,1.56,9.8,0.133
3164,0.024,0.086,0.332,0.85,0.965,0.999,0.999,1.56,15.0,0.101
3164,0.024,0.086,0.332,0.85,0.965,0.999,0.999,1.56,34.0,0.083
3164,0.024,0.086,0.332,0.85,0.965,0.999,0.999,1.56,50.3,0.08
3164,0.024,0.086,0.332,0.85,0.965,0.999,0.999,1.56,83.4,0.079
3165,0.031,0.104,0.281,0.684,0.89,0.999,0.999,1.6,1.0,0.392
3165,0.031,0.104,0.281,0.684,0.89,0.999,0.999,1.6,2.0,0.387
3165,0.031,0.104,0.281,0.684,0.89,0.999,0.999,1.6,3.0,0.361
3165,0.031,0.104,0.281,0.684,0.89,0.999,0.999,1.6,4.0,0.315
3165,0.031,0.104,0.281,0.684,0.89,0.999,0.999,1.6,5.0,0.275
3165,0.031,0.104,0.281,0.684,0.89,0.999,0.999,1.6,6.0,0.219
3165,0.031,0.104,0.281,0.684,0.89,0.999,0.999,1.6,7.0,0.208
3165,0.031,0.104,0.281,0.684,0.89,0.999,0.999,1.6,8.0,0.171
3165,0.031,0.104,0.281,0.684,0.89,0.999,0.999,1.6,10.0,0.151
3165,0.031,0.104,0.281,0.684,0.89,0.999,0.999,1.6,12.0,0.135
3165,0.031,0.104,0.281,0.684,0.89,0.999,0.999,1.6,18.0,0.112
3165,0.031,0.104,0.281,0.684,0.89,0.999,0.999,1.6,33.4,0.097
3165,0.031,0.104,0.281,0.684,0.89,0.999,0.999,1.6,53.4,0.093
3165,0.031,0.104,0.281,0.684,0.89,0.999,0.999,1.6,83.4,0.085
3172,0.046,0.094,0.317,0.897,0.986,0.997,0.999,1.53,2.4,0.366
3172,0.046,0.094,0.317,0.897,0.986,0.997,0.999,1.53,4.0,0.336
3172,0.046,0.094,0.317,0.897,0.986,0.997,0.999,1.53,5.0,0.292
3172,0.046,0.094,0.317,0.897,0.986,0.997,0.999,1.53,6.2,0.241
3172,0.046,0.094,0.317,0.897,0.986,0.997,0.999,1.53,7.0,0.216
3172,0.046,0.094,0.317,0.897,0.986,0.997,0.999,1.53,8.2,0.175
3172,0.046,0.094,0.317,0.897,0.986,0.997,0.999,1.53,9.8,0.147
3172,0.046,0.094,0.317,0.897,0.986,0.997,0.999,1.53,15.0,0.113
3172,0.046,0.094,0.317,0.897,0.986,0.997,0.999,1.53,34.0,0.091
3172,0.046,0.094,0.317,0.897,0.986,0.997,0.999,1.53,50.3,0.085
3172,0.046,0.094,0.317,0.897,0.986,0.997,0.999,1.53,83.4,0.081
3173,0.049,0.085,0.281,0.9,0.988,0.999,1.0,1.55,1.0,0.344
3173,0.049,0.085,0.281,0.9,0.988,0.999,1.0,1.55,2.0,0.337
3173,0.049,0.085,0.281,0.9,0.988,0.999,1.0,1.55,3.0,0.325
3173,0.049,0.085,0.281,0.9,0.988,0.999,1.0,1.55,4.0,0.314
3173,0.049,0.085,0.281,0.9,0.988,0.999,1.0,1.55,5.0,0.302
3173,0.049,0.085,0.281,0.9,0.988,0.999,1.0,1.55,6.0,0.266
3173,0.049,0.085,0.281,0.9,0.988,0.999,1.0,1.55,7.0,0.248
3173,0.049,0.085,0.281,0.9,0.988,0.999,1.0,1.55,8.0,0.219
3173,0.049,0.085,0.281,0.9,0.988,0.999,1.0,1.55,10.0,0.191
3173,0.049,0.085,0.281,0.9,0.988,0.999,1.0,1.55,12.0,0.168
3173,0.049,0.085,0.281,0.9,0.988,0.999,1.0,1.55,18.0,0.14
3173,0.049,0.085,0.281,0.9,0.988,0.999,1.0,1.55,33.4,0.119
3173,0.049,0.085,0.281,0.9,0.988,0.999,1.0,1.55,53.4,0.108
3173,0.049,0.085,0.281,0.9,0.988,0.999,1.0,1.55,83.4,0.095
3174,0.002,0.083,0.201,0.562,0.938,0.995,0.999,1.61,1.0,0.373
3174,0.002,0.083,0.201,0.562,0.938,0.995,0.999,1.61,2.0,0.364
3174,0.002,0.083,0.201,0.562,0.938,0.995,0.999,1.61,3.0,0.351
3174,0.002,0.083,0.201,0.562,0.938,0.995,0.999,1.61,4.0,0.34
3174,0.002,0.083,0.201,0.562,0.938,0.995,0.999,1.61,5.0,0.324
3174,0.002,0.083,0.201,0.562,0.938,0.995,0.999,1.61,6.0,0.292
3174,0.002,0.083,0.201,0.562,0.938,0.995,0.999,1.61,7.0,0.284
3174,0.002,0.083,0.201,0.562,0.938,0.995,0.999,1.61,8.0,0.255
3174,0.002,0.083,0.201,0.562,0.938,0.995,0.999,1.61,10.0,0.231
3174,0.002,0.083,0.201,0.562,0.938,0.995,0.999,1.61,12.0,0.21
3174,0.002,0.083,0.201,0.562,0.938,0.995,0.999,1.61,18.0,0.176
3174,0.002,0.083,0.201,0.562,0.938,0.995,0.999,1.61,33.4,0.15
3174,0.002,0.083,0.201,0.562,0.938,0.995,0.999,1.61,53.4,0.137
3174,0.002,0.083,0.201,0.562,0.938,0.995,0.999,1.61,83.4,0.133
3175,0.002,0.03,0.04,0.214,0.959,0.998,0.999,1.54,2.4,0.322
3175,0.002,0.03,0.04,0.214,0.959,0.998,0.999,1.54,4.0,0.091
3175,0.002,0.03,0.04,0.214,0.959,0.998,0.999,1.54,5.0,0.07
3175,0.002,0.03,0.04,0.214,0.959,0.998,0.999,1.54,6.2,0.058
3175,0.002,0.03,0.04,0.214,0.959,0.998,0.999,1.54,7.0,0.054
3175,0.002,0.03,0.04,0.214,0.959,0.998,0.999,1.54,8.2,0.05
3175,0.002,0.03,0.04,0.214,0.959,0.998,0.999,1.54,9.8,0.045
3175,0.002,0.03,0.04,0.214,0.959,0.998,0.999,1.54,15.0,0.04
3175,0.002,0.03,0.04,0.214,0.959,0.998,0.999,1.54,34.0,0.034
3175,0.002,0.03,0.04,0.214,0.959,0.998,0.999,1.54,50.3,0.032
3175,0.002,0.03,0.04,0.214,0.959,0.998,0.999,1.54,83.4,0.035
3181,0.064,0.11,0.312,0.814,0.968,0.997,0.998,1.72,1.0,0.4211
3181,0.064,0.11,0.312,0.814,0.968,0.997,0.998,1.72,2.0,0.4141
3181,0.064,0.11,0.312,0.814,0.968,0.997,0.998,1.72,3.0,0.4009
3181,0.064,0.11,0.312,0.814,0.968,0.997,0.998,1.72,4.0,0.3782
3181,0.064,0.11,0.312,0.814,0.968,0.997,0.998,1.72,5.0,0.3525
3181,0.064,0.11,0.312,0.814,0.968,0.997,0.998,1.72,6.0,0.2573
3181,0.064,0.11,0.312,0.814,0.968,0.997,0.998,1.72,7.0,0.2246
3181,0.064,0.11,0.312,0.814,0.968,0.997,0.998,1.72,8.0,0.1809
3181,0.064,0.11,0.312,0.814,0.968,0.997,0.998,1.72,10.0,0.145
3181,0.064,0.11,0.312,0.814,0.968,0.997,0.998,1.72,12.0,0.1256
3181,0.064,0.11,0.312,0.814,0.968,0.997,0.998,1.72,18.0,0.1045
3181,0.064,0.11,0.312,0.814,0.968,0.997,0.998,1.72,33.4,0.0905
3181,0.064,0.11,0.312,0.814,0.968,0.997,0.998,1.72,55.4,0.0827
3181,0.064,0.11,0.312,0.814,0.968,0.997,0.998,1.72,83.4,0.0796
3182,0.028,0.08,0.106,0.713,0.994,0.998,0.999,1.55,1.0,0.38
3182,0.028,0.08,0.106,0.713,0.994,0.998,0.999,1.55,2.0,0.375
3182,0.028,0.08,0.106,0.713,0.994,0.998,0.999,1.55,3.0,0.342
3182,0.028,0.08,0.106,0.713,0.994,0.998,0.999,1.55,4.0,0.252
3182,0.028,0.08,0.106,0.713,0.994,0.998,0.999,1.55,5.0,0.209
3182,0.028,0.08,0.106,0.713,0.994,0.998,0.999,1.55,6.0,0.159
3182,0.028,0.08,0.106,0.713,0.994,0.998,0.999,1.55,7.0,0.15
3182,0.028,0.08,0.106,0.713,0.994,0.998,0.999,1.55,8.0,0.138
3182,0.028,0.08,0.106,0.713,0.994,0.998,0.999,1.55,10.0,0.13
3182,0.028,0.08,0.106,0.713,0.994,0.998,0.999,1.55,12.0,0.123
3182,0.028,0.08,0.106,0.713,0.994,0.998,0.999,1.55,18.0,0.111
3182,0.028,0.08,0.106,0.713,0.994,0.998,0.999,1.55,33.4,0.102
3182,0.028,0.08,0.106,0.713,0.994,0.998,0.999,1.55,55.4,0.097
3182,0.028,0.08,0.106,0.713,0.994,0.998,0.999,1.55,83.4,0.088
3183,0.017,0.067,0.097,0.61,0.987,1.0,1.0,1.43,2.4,0.371
3183,0.017,0.067,0.097,0.61,0.987,1.0,1.0,1.43,4.0,0.244
3183,0.017,0.067,0.097,0.61,0.987,1.0,1.0,1.43,5.0,0.155
3183,0.017,0.067,0.097,0.61,0.987,1.0,1.0,1.43,6.2,0.132
3183,0.017,0.067,0.097,0.61,0.987,1.0,1.0,1.43,7.0,0.121
3183,0.017,0.067,0.097,0.61,0.987,1.0,1.0,1.43,8.2,0.111
3183,0.017,0.067,0.097,0.61,0.987,1.0,1.0,1.43,9.8,0.106
3183,0.017,0.067,0.097,0.61,0.987,1.0,1.0,1.43,15.0,0.094
3183,0.017,0.067,0.097,0.61,0.987,1.0,1.0,1.43,34.0,0.083
3183,0.017,0.067,0.097,0.61,0.987,1.0,1.0,1.43,50.3,0.079
3183,0.017,0.067,0.097,0.61,0.987,1.0,1.0,1.43,83.5,0.076
3206,0.017,0.06,0.067,0.186,0.709,0.997,1.001,1.69,1.0,0.324
3206,0.017,0.06,0.067,0.186,0.709,0.997,1.001,1.69,2.0,0.32
3206,0.017,0.06,0.067,0.186,0.709,0.997,1.001,1.69,4.0,0.289
3206,0.017,0.06,0.067,0.186,0.709,0.997,1.001,1.69,6.0,0.245
3206,0.017,0.06,0.067,0.186,0.709,0.997,1.001,1.69,8.0,0.214
3206,0.017,0.06,0.067,0.186,0.709,0.997,1.001,1.69,10.0,0.214
3206,0.017,0.06,0.067,0.186,0.709,0.997,1.001,1.69,12.0,0.214
3206,0.017,0.06,0.067,0.186,0.709,0.997,1.001,1.69,18.0,0.195
3206,0.017,0.06,0.067,0.186,0.709,0.997,1.001,1.69,33.4,0.172
3206,0.017,0.06,0.067,0.186,0.709,0.997,1.001,1.69,53.0,0.158
3206,0.017,0.06,0.067,0.186,0.709,0.997,1.001,1.69,83.4,0.143
3330,0.042,0.10262790697674419,0.1484032258064516,0.3763333333333333,0.813,0.8753333333333333,1.0,1.51,1.0,0.365
3330,0.042,0.10262790697674419,0.1484032258064516,0.3763333333333333,0.813,0.8753333333333333,1.0,1.51,1.6,0.354
3330,0.042,0.10262790697674419,0.1484032258064516,0.3763333333333333,0.813,0.8753333333333333,1.0,1.51,5.0,0.22
3330,0.042,0.10262790697674419,0.1484032258064516,0.3763333333333333,0.813,0.8753333333333333,1.0,1.51,10.0,0.177
3330,0.042,0.10262790697674419,0.1484032258064516,0.3763333333333333,0.813,0.8753333333333333,1.0,1.51,15.8,0.156
3330,0.042,0.10262790697674419,0.1484032258064516,0.3763333333333333,0.813,0.8753333333333333,1.0,1.51,50.0,0.126
3331,0.035,0.06097674418604651,0.0872741935483871,0.31699999999999995,0.892,0.928,1.0,1.47,1.0,0.378
3331,0.035,0.06097674418604651,0.0872741935483871,0.31699999999999995,0.892,0.928,1.0,1.47,1.6,0.352
3331,0.035,0.06097674418604651,0.0872741935483871,0.31699999999999995,0.892,0.928,1.0,1.47,5.0,0.116
3331,0.035,0.06097674418604651,0.0872741935483871,0.31699999999999995,0.892,0.928,1.0,1.47,10.0,0.089
3331,0.035,0.06097674418604651,0.0872741935483871,0.31699999999999995,0.892,0.928,1.0,1.47,15.8,0.072
3331,0.035,0.06097674418604651,0.0872741935483871,0.31699999999999995,0.892,0.928,1.0,1.47,50.0,0.054
3332,0.025,0.03697674418604651,0.04358064516129032,0.21799999999999997,0.868,0.912,1.0,1.509,1.0,0.354
3332,0.025,0.03697674418604651,0.04358064516129032,0.21799999999999997,0.868,0.912,1.0,1.509,1.6,0.329
3332,0.025,0.03697674418604651,0.04358064516129032,0.21799999999999997,0.868,0.912,1.0,1.509,5.0,0.077
3332,0.025,0.03697674418604651,0.04358064516129032,0.21799999999999997,0.868,0.912,1.0,1.509,10.0,0.054
3332,0.025,0.03697674418604651,0.04358064516129032,0.21799999999999997,0.868,0.912,1.0,1.509,15.8,0.046
3332,0.025,0.03697674418604651,0.04358064516129032,0.21799999999999997,0.868,0.912,1.0,1.509,50.0,0.037
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,0.3,0.317
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,0.4,0.326
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,0.7,0.305
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,0.8,0.317
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,1.2,0.282
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,1.3,0.295
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,1.9,0.263
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,2.0,0.254
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,2.5,0.226
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,2.6,0.205
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,2.7,0.189
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,3.3,0.155
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,3.4,0.132
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,3.6,0.135
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,3.7,0.122
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,4.9,0.093
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,5.1,0.102
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,5.2,0.105
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,5.3,0.089
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,7.9,0.083
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,8.0,0.073
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,8.2,0.083
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,8.3,0.073
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,14.5,0.065
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,14.6,0.055
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,14.7,0.061
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,15.0,0.056
3340,0.015,0.06117021276595745,0.08693548387096775,0.467,0.833,0.965,1.002,1.41,100.0,0.025
4000,0.015,0.078,0.128,0.7768333333333333,0.991,0.999,1.0,1.46,0.1,0.387
4000,0.015,0.078,0.128,0.7768333333333333,0.991,0.999,1.0,1.46,0.3,0.376
4000,0.015,0.078,0.128,0.7768333333333333,0.991,0.999,1.0,1.46,1.0,0.368
4000,0.015,0.078,0.128,0.7768333333333333,0.991,0.999,1.0,1.46,3.2,0.328
4000,0.015,0.078,0.128,0.7768333333333333,0.991,0.999,1.0,1.46,10.0,0.143
4000,0.015,0.078,0.128,0.7768333333333333,0.991,0.999,1.0,1.46,20.0,0.106
4000,0.015,0.078,0.128,0.7768333333333333,0.991,0.999,1.0,1.46,63.1,0.068
4000,0.015,0.078,0.128,0.7768333333333333,0.991,0.999,1.0,1.46,251.3,0.041
4001,0.013,0.041,0.125,0.7981666666666667,0.994,0.999,1.0,1.62,0.1,0.349
4001,0.013,0.041,0.125,0.7981666666666667,0.994,0.999,1.0,1.62,0.3,0.34
4001,0.013,0.041,0.125,0.7981666666666667,0.994,0.999,1.0,1.62,1.0,0.328
4001,0.013,0.041,0.125,0.7981666666666667,0.994,0.999,1.0,1.62,3.2,0.302
4001,0.013,0.041,0.125,0.7981666666666667,0.994,0.999,1.0,1.62,10.0,0.165
4001,0.013,0.041,0.125,0.7981666666666667,0.994,0.999,1.0,1.62,20.0,0.105
4001,0.013,0.041,0.125,0.7981666666666667,0.994,0.999,1.0,1.62,63.1,0.054
4001,0.013,0.041,0.125,0.7981666666666667,0.994,0.999,1.0,1.62,251.3,0.03
4001,0.013,0.041,0.125,0.7981666666666667,0.994,0.999,1.0,1.62,251.4,0.03
4021,0.025,0.126,0.346,0.848,0.993,0.999,1.0,1.44,0.1,0.415
4021,0.025,0.126,0.346,0.848,0.993,0.999,1.0,1.44,0.3,0.4
4021,0.025,0.126,0.346,0.848,0.993,0.999,1.0,1.44,1.0,0.388
4021,0.025,0.126,0.346,0.848,0.993,0.999,1.0,1.44,3.2,0.337
4021,0.025,0.126,0.346,0.848,0.993,0.999,1.0,1.44,10.0,0.166
4021,0.025,0.126,0.346,0.848,0.993,0.999,1.0,1.44,20.0,0.097
4021,0.025,0.126,0.346,0.848,0.993,0.999,1.0,1.44,63.1,0.055
4021,0.025,0.126,0.346,0.848,0.993,0.999,1.0,1.44,251.3,0.039
4051,0.028,0.092,0.258,0.7838333333333333,0.993,0.999,1.001,1.44,0.1,0.429
4051,0.028,0.092,0.258,0.7838333333333333,0.993,0.999,1.001,1.44,0.3,0.419
4051,0.028,0.092,0.258,0.7838333333333333,0.993,0.999,1.001,1.44,1.0,0.409
4051,0.028,0.092,0.258,0.7838333333333333,0.993,0.999,1.001,1.44,3.2,0.368
4051,0.028,0.092,0.258,0.7838333333333333,0.993,0.999,1.001,1.44,10.0,0.105
4051,0.028,0.092,0.258,0.7838333333333333,0.993,0.999,1.001,1.44,20.0,0.053
4051,0.028,0.092,0.258,0.7838333333333333,0.993,0.999,1.001,1.44,63.1,0.04
4051,0.028,0.092,0.258,0.7838333333333333,0.993,0.999,1.001,1.44,251.3,0.038
4052,0.02,0.105,0.32,0.8138333333333333,0.988,0.999,1.0,1.6,0.1,0.342
4052,0.02,0.105,0.32,0.8138333333333333,0.988,0.999,1.0,1.6,0.3,0.326
4052,0.02,0.105,0.32,0.8138333333333333,0.988,0.999,1.0,1.6,1.0,0.314
4052,0.02,0.105,0.32,0.8138333333333333,0.988,0.999,1.0,1.6,3.2,0.289
4052,0.02,0.105,0.32,0.8138333333333333,0.988,0.999,1.0,1.6,10.0,0.175
4052,0.02,0.105,0.32,0.8138333333333333,0.988,0.999,1.0,1.6,20.0,0.116
4052,0.02,0.105,0.32,0.8138333333333333,0.988,0.999,1.0,1.6,63.1,0.05
4052,0.02,0.105,0.32,0.8138333333333333,0.988,0.999,1.0,1.6,251.3,0.022
4060,0.033,0.121,0.293,0.7895,0.992,0.999,1.0,1.49,0.1,0.393
4060,0.033,0.121,0.293,0.7895,0.992,0.999,1.0,1.49,0.3,0.381
4060,0.033,0.121,0.293,0.7895,0.992,0.999,1.0,1.49,1.0,0.375
4060,0.033,0.121,0.293,0.7895,0.992,0.999,1.0,1.49,3.2,0.37
4060,0.033,0.121,0.293,0.7895,0.992,0.999,1.0,1.49,10.0,0.3
4060,0.033,0.121,0.293,0.7895,0.992,0.999,1.0,1.49,20.0,0.252
4060,0.033,0.121,0.293,0.7895,0.992,0.999,1.0,1.49,63.1,0.204
4060,0.033,0.121,0.293,0.7895,0.992,0.999,1.0,1.49,251.3,0.082
4061,0.035,0.045,0.255,0.8494999999999999,0.997,1.0,1.0,1.68,0.1,0.3
4061,0.035,0.045,0.255,0.8494999999999999,0.997,1.0,1.0,1.68,0.3,0.304
4061,0.035,0.045,0.255,0.8494999999999999,0.997,1.0,1.0,1.68,1.0,0.3
4061,0.035,0.045,0.255,0.8494999999999999,0.997,1.0,1.0,1.68,3.2,0.271
4061,0.035,0.045,0.255,0.8494999999999999,0.997,1.0,1.0,1.68,10.0,0.145
4061,0.035,0.045,0.255,0.8494999999999999,0.997,1.0,1.0,1.68,20.0,0.086
4061,0.035,0.045,0.255,0.8494999999999999,0.997,1.0,1.0,1.68,63.1,0.055
4061,0.035,0.045,0.255,0.8494999999999999,0.997,1.0,1.0,1.68,251.3,0.025
4131,0.043,0.061,0.219,0.7226666666666667,0.976,0.995,1.0,1.61,0.1,0.357
4131,0.043,0.061,0.219,0.7226666666666667,0.976,0.995,1.0,1.61,0.3,0.351
4131,0.043,0.061,0.219,0.7226666666666667,0.976,0.995,1.0,1.61,1.0,0.346
4131,0.043,0.061,0.219,0.7226666666666667,0.976,0.995,1.0,1.61,3.2,0.325
4131,0.043,0.061,0.219,0.7226666666666667,0.976,0.995,1.0,1.61,10.0,0.272
4131,0.043,0.061,0.219,0.7226666666666667,0.976,0.995,1.0,1.61,20.0,0.194
4131,0.043,0.061,0.219,0.7226666666666667,0.976,0.995,1.0,1.61,63.1,0.121
4131,0.043,0.061,0.219,0.7226666666666667,0.976,0.995,1.0,1.61,251.3,0.03
4132,0.068,0.106,0.483,0.8801666666666667,0.971,0.995,1.0,1.71,0.1,0.332
4132,0.068,0.106,0.483,0.8801666666666667,0.971,0.995,1.0,1.71,0.3,0.325
4132,0.068,0.106,0.483,0.8801666666666667,0.971,0.995,1.0,1.71,1.0,0.32
4132,0.068,0.106,0.483,0.8801666666666667,0.971,0.995,1.0,1.71,3.2,0.31
4132,0.068,0.106,0.483,0.8801666666666667,0.971,0.995,1.0,1.71,10.0,0.214
4132,0.068,0.106,0.483,0.8801666666666667,0.971,0.995,1.0,1.71,20.0,0.066
4132,0.068,0.106,0.483,0.8801666666666667,0.971,0.995,1.0,1.71,63.1,0.044
4132,0.068,0.106,0.483,0.8801666666666667,0.971,0.995,1.0,1.71,251.3,0.037
4140,0.035,0.124,0.242,0.7471666666666666,0.983,0.998,1.0,1.36,0.1,0.4185
4140,0.035,0.124,0.242,0.7471666666666666,0.983,0.998,1.0,1.36,0.3,0.41
4140,0.035,0.124,0.242,0.7471666666666666,0.983,0.998,1.0,1.36,1.0,0.408
4140,0.035,0.124,0.242,0.7471666666666666,0.983,0.998,1.0,1.36,3.2,0.385
4140,0.035,0.124,0.242,0.7471666666666666,0.983,0.998,1.0,1.36,10.0,0.257
4140,0.035,0.124,0.242,0.7471666666666666,0.983,0.998,1.0,1.36,20.0,0.202
4140,0.035,0.124,0.242,0.7471666666666666,0.983,0.998,1.0,1.36,63.1,0.167
4140,0.035,0.124,0.242,0.7471666666666666,0.983,0.998,1.0,1.36,251.3,0.075
4141,0.033,0.082,0.205,0.7683333333333333,0.985,0.997,1.0,1.39,0.1,0.413
4141,0.033,0.082,0.205,0.7683333333333333,0.985,0.997,1.0,1.39,0.3,0.401
4141,0.033,0.082,0.205,0.7683333333333333,0.985,0.997,1.0,1.39,1.0,0.395
4141,0.033,0.082,0.205,0.7683333333333333,0.985,0.997,1.0,1.39,3.2,0.331
4141,0.033,0.082,0.205,0.7683333333333333,0.985,0.997,1.0,1.39,10.0,0.195
4141,0.033,0.082,0.205,0.7683333333333333,0.985,0.997,1.0,1.39,20.0,0.16
4141,0.033,0.082,0.205,0.7683333333333333,0.985,0.997,1.0,1.39,63.1,0.138
4141,0.033,0.082,0.205,0.7683333333333333,0.985,0.997,1.0,1.39,251.3,0.038
4142,0.018,0.042,0.192,0.75,0.955,0.99,1.0,1.63,0.1,0.3515
4142,0.018,0.042,0.192,0.75,0.955,0.99,1.0,1.63,0.3,0.344
4142,0.018,0.042,0.192,0.75,0.955,0.99,1.0,1.63,1.0,0.338
4142,0.018,0.042,0.192,0.75,0.955,0.99,1.0,1.63,3.2,0.307
4142,0.018,0.042,0.192,0.75,0.955,0.99,1.0,1.63,10.0,0.13
4142,0.018,0.042,0.192,0.75,0.955,0.99,1.0,1.63,20.0,0.058
4142,0.018,0.042,0.192,0.75,0.955,0.99,1.0,1.63,63.1,0.044
4142,0.018,0.042,0.192,0.75,0.955,0.99,1.0,1.63,251.3,0.017
4150,0.035,0.123,0.202,0.5655,0.948,0.99,1.0,1.39,0.1,0.4265
4150,0.035,0.123,0.202,0.5655,0.948,0.99,1.0,1.39,0.3,0.415
4150,0.035,0.123,0.202,0.5655,0.948,0.99,1.0,1.39,1.0,0.408
4150,0.035,0.123,0.202,0.5655,0.948,0.99,1.0,1.39,3.2,0.389
4150,0.035,0.123,0.202,0.5655,0.948,0.99,1.0,1.39,10.0,0.284
4150,0.035,0.123,0.202,0.5655,0.948,0.99,1.0,1.39,20.0,0.255
4150,0.035,0.123,0.202,0.5655,0.948,0.99,1.0,1.39,63.1,0.236
4150,0.035,0.123,0.202,0.5655,0.948,0.99,1.0,1.39,251.3,0.091
4151,0.035,0.07,0.193,0.6466666666666666,0.92,0.97,1.0,1.62,0.1,0.366
4151,0.035,0.07,0.193,0.6466666666666666,0.92,0.97,1.0,1.62,0.3,0.353
4151,0.035,0.07,0.193,0.6466666666666666,0.92,0.97,1.0,1.62,1.0,0.346
4151,0.035,0.07,0.193,0.6466666666666666,0.92,0.97,1.0,1.62,3.2,0.324
4151,0.035,0.07,0.193,0.6466666666666666,0.92,0.97,1.0,1.62,10.0,0.205
4151,0.035,0.07,0.193,0.6466666666666666,0.92,0.97,1.0,1.62,20.0,0.187
4151,0.035,0.07,0.193,0.6466666666666666,0.92,0.97,1.0,1.62,63.1,0.162
4151,0.035,0.07,0.193,0.6466666666666666,0.92,0.97,1.0,1.62,251.3,0.038
